date,open,close
2023-02-23,1017.83,1012.46
2023-02-24,1012.89,1007.88
2023-02-27,1005.9,1003.49
2023-02-28,1007.78,1012.45
2023-03-01,1011.74,1019.51
2023-03-02,1021.4,1016.5
2023-03-03,1012.11,1010.66
2023-03-06,1010.83,1004.9
2023-03-07,1005.82,993.34
2023-03-08,992.96,990.2
2023-03-09,990.33,992.37
2023-03-10,993.41,984.77
2023-03-13,984.31,981.09
2023-03-14,980.1,969.71
2023-03-15,972.09,971.82
2023-03-16,971.23,954.0
2023-03-17,954.89,956.94
2023-03-20,956.58,949.38
2023-03-21,949.31,960.27
2023-03-22,960.86,965.56
2023-03-23,965.82,954.03
2023-03-24,955.32,967.41
2023-03-27,969.95,967.51
2023-03-28,965.31,957.85
2023-03-29,957.56,956.24
2023-03-30,956.7,954.7
2023-03-31,953.77,958.69
2023-04-03,958.18,956.83
2023-04-04,957.79,948.62
2023-04-06,947.06,940.16
2023-04-07,941.06,950.88
2023-04-10,952.19,949.86
2023-04-11,949.43,951.92
2023-04-12,948.73,946.91
2023-04-13,947.14,939.49
2023-04-14,939.57,942.8
2023-04-17,943.7,947.15
2023-04-18,947.7,949.32
2023-04-19,949.54,947.88
2023-04-20,949.82,943.25
2023-04-21,942.27,932.92
2023-04-24,933.47,940.13
2023-04-25,939.03,917.71
2023-04-26,917.65,928.22
2023-04-27,922.16,914.65
2023-04-28,913.08,912.75
2023-05-04,910.24,908.95
2023-05-05,909.66,933.33
2023-05-08,935.54,960.86
2023-05-09,961.89,941.73
2023-05-10,939.01,928.13
2023-05-11,928.76,945.96
2023-05-12,944.33,939.96
2023-05-15,938.14,942.14
2023-05-16,939.57,938.01
2023-05-17,939.11,945.55
2023-05-18,945.1,942.64
2023-05-19,944.0,949.04
2023-05-22,951.16,960.29
2023-05-23,956.29,964.31
2023-05-24,960.33,954.95
2023-05-25,951.26,949.16
2023-05-26,946.74,954.98
2023-05-29,954.95,950.31
2023-05-30,950.62,945.05
2023-05-31,941.91,938.96
2023-06-01,937.94,937.1
2023-06-02,936.9,943.05
2023-06-05,943.63,937.87
2023-06-06,938.11,922.99
2023-06-07,919.7,917.34
2023-06-08,916.33,910.97
2023-06-09,911.5,904.12
2023-06-12,903.85,891.71
2023-06-13,890.23,884.59
2023-06-14,887.02,880.4
2023-06-15,879.54,890.28
2023-06-16,893.88,894.71
2023-06-19,889.3,888.34
2023-06-20,889.07,889.88
2023-06-21,891.7,902.4
2023-06-26,901.78,888.81
2023-06-27,888.11,888.65
2023-06-28,887.53,881.84
2023-06-29,881.06,888.19
2023-06-30,887.46,892.02
2023-07-03,892.08,886.99
2023-07-04,886.79,891.12
2023-07-05,890.2,888.16
2023-07-06,887.53,878.66
2023-07-07,879.12,882.72
2023-07-10,880.92,879.17
2023-07-11,877.82,873.58
2023-07-12,874.24,860.49
2023-07-13,861.48,865.53
2023-07-14,864.18,869.72
2023-07-17,869.18,863.52
2023-07-18,862.23,858.74
2023-07-19,857.73,853.25
2023-07-20,854.0,849.9
2023-07-21,849.2,846.98
2023-07-24,846.71,843.75
2023-07-25,845.77,850.42
2023-07-26,850.6,847.77
2023-07-27,847.75,843.58
2023-07-28,844.42,847.42
2023-07-31,849.16,850.68
2023-08-01,851.16,847.52
2023-08-02,847.57,847.17
2023-08-03,847.06,849.54
2023-08-04,850.4,854.09
2023-08-07,853.22,846.93
2023-08-08,846.1,839.53
2023-08-09,838.18,830.55
2023-08-10,829.1,831.15
2023-08-11,830.92,825.78
2023-08-14,824.8,821.4
2023-08-15,819.96,816.75
2023-08-16,815.97,807.21
2023-08-17,807.08,809.18
2023-08-18,808.95,801.99
2023-08-21,803.01,791.82
2023-08-22,792.62,788.88
2023-08-23,789.65,774.09
2023-08-24,775.79,767.2
2023-08-25,765.98,754.17
2023-08-28,792.68,757.49
2023-08-29,753.62,774.57
2023-08-30,775.18,778.02
2023-08-31,778.41,780.19
2023-09-01,781.9,802.52
